,Location,Price,Area,Longitude,Latitude
242,"Jl.BrigjenSaptadjiHadiprawira,CilendekTimur,BogorBarat,KotaBogorCilendekTimur,Bogor",Rp1.878.200.000,Bogor,106.7972421,-6.5962986
243,"TajurHalangBogorTajur,Bogor",Rp299.000.000,Bogor,106.7972421,-6.5962986
244,"TambunSelatan,Bekasi",Rp1.200.000.000,Bekasi,106.9945444,-6.2349858
245,"Jagakarsa,JakartaSelatan",Rp59.482.500.000,Jakarta Selatan,106.80486324917382,-6.28381815
246,"GadingSerpongTangerangBantenGadingSerpong,Tangerang",Rp3.000.000.000,Tangerang,106.6384468,-6.1760311
247,"Gandaria,JakartaSelatan",Rp3.500.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
248,"JlnSoekarnoHatta2Tampan,Pekanbaru",Rp1.300.000.000,Pekanbaru,101.4515727,0.5262455
249,"Tlogo,Prambanan,KlatenPrambanan,Klaten",Rp895.000.000,Klaten,110.6272787097259,-7.6749203999999995
250,"Casablanca,JakartaSelatan",Rp5.500.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
251,"CikarangUtara,Bekasi",Rp499.000.000,Bekasi,106.9945444,-6.2349858
252,"PondokKelapa,JakartaTimur",Rp1.600.000.000,Jakarta Timur,106.88222894692834,-6.26289085
253,"Indonesia,TangerangSelatan,NusaLokaBumiSerpongDamai,TangerangSelatan",Rp1.900.000.000,Tangerang,106.6384468,-6.1760311
254,"Temulus,Pondok,Grogol,SukoharjoGrogol,Sukoharjo",Rp665.000.000,Sukoharjo,110.86761323046875,-7.681572900000001
255,"JalanrayaCitayamCitayam,Depok",Rp450.000.000,Depok,106.8138131,-6.4074657
256,"TambunSelatan,Bekasi",Rp375.000.000,Bekasi,106.9945444,-6.2349858
257,"Cakung,JakartaTimur",Rp6.314.000.000,Jakarta Timur,106.88222894692834,-6.26289085
258,"KarangAsem,Pandowoharjo,Kec.Sleman,KabupatenSlemanSleman,Sleman",Rp500.000.000,Sleman,110.38129042693123,-7.6894175
259,"TamanMalakadurensawitJakartatimurDurenSawit,JakartaTimur",Rp3.700.000.000,Jakarta Timur,106.88222894692834,-6.26289085
260,"RancakihiyangRancaekek,Bandung",Rp330.000.000,Bandung,107.6049539,-6.9344694
261,"Solo-GentanBanjarsari,Solo",Rp430.000.000,Solo,110.828448,-7.5692462
262,"Jl.Balam-RingroudSeiSikambingB,Medan",Rp775.000.000,Medan,98.6738261,3.5896654
263,"wateskulonprogoWates,KulonProgo",Rp70.000.000,Kulon Progo,110.14798278891979,-7.8123076000000005
264,"SoloUtara-DekatPintuTolBanjarsari,Solo",Rp185.000.000,Solo,110.828448,-7.5692462
265,"CipocokJaya,Serang",Rp102.700.000,Serang,105.98773335759398,-6.10565025
266,"Jl.BSDGrandBoulevard,Pagedangan,Tangerang",Kontakagenuntukharga,Tangerang,106.6384468,-6.1760311
267,"Baciro,Gondokusuman,YogyakartaGondokusuman,Yogyakarta",Rp950.000.000,Yogyakarta,110.36722565020224,-7.9778383999999996
268,"Kedaton,BandarLampung",Rp350.000.000,Bandar Lampung,105.2643742,-5.4460713
269,"KENCANALOKABumiSerpongDamai,TangerangSelatan",Rp2.200.000.000,Tangerang,106.6384468,-6.1760311
270,"CinereBlokK,KomplekSampingCineremalCinere,Depok",Rp3.750.000.000,Depok,106.8138131,-6.4074657
271,"Bantul,Bantul",Kontakagenuntukharga,Bantul,110.38555335898621,-7.89825435
272,"KarawangBarat,Karawang",Rp577.000.000,Karawang,107.307897,-6.3042012
273,"Tayemanrt01pleretbantulPleret,Bantul",Rp900.000.000,Bantul,110.38555335898621,-7.89825435
274,"Jl.KaliurangKm13,Ngaglik,Sleman,Yogyakarta,Ngaglik,Sleman,DIYogyakartaNgaglik,Sleman",Rp4.200.000,Sleman,110.38129042693123,-7.6894175
275,"Indonesia,MalangKota,JalanPerumahanVillaBukitTidarDinoyo,Malang",Rp660.500.000,Malang,112.6340291,-7.9771206
276,"Jln.TodopuliNo6KotaMakassarManggala,Makassar",Rp1.300.000.000,Makassar,119.4124282,-5.1342962
277,"jalanahmadyanikartasura(baratBCAkartasura)Kartasura,Sukoharjo",Rp1.500.000.000,Sukoharjo,110.86761323046875,-7.681572900000001
278,Bekasi,Rp70.000.000.000,Bekasi,106.9945444,-6.2349858
279,"Cimanggis,Depok",Rp945.000.000,Depok,106.8138131,-6.4074657
280,"SukmajayaDepokSukmajaya,Depok",Rp1.650.000.000,Depok,106.8138131,-6.4074657
281,"Casablanca,JakartaSelatan",Rp1.500.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
282,"Pakisaji,Malang",Rp8.990.000.000,Malang,112.6340291,-7.9771206
283,JakartaBarat,Rp9.000.000.000,Jakarta Barat,106.74389124027667,-6.16156235
284,DenpasarTimurDenpasar,Rp1.500.000.000,Denpasar,115.2191175,-8.6524973
285,"Indonesia,TangerangKota,SuteraPalmyraAlamSutera,TangerangSelatan",Rp2.916.000.000,Tangerang,106.6384468,-6.1760311
286,"villabukitregencySambikerep,Surabaya",Rp7.250.000.000,Surabaya,112.7378266,-7.2459717
287,"GonilanGonilan,Sukoharjo",Rp1.700.000.000,Sukoharjo,110.86761323046875,-7.681572900000001
288,"JlcisaruapuncakPuncak,Bogor",Rp2.500.000.000,Bogor,106.7972421,-6.5962986
289,"Joho,MojolabanMojolaban,Sukoharjo",Rp925.184.400,Sukoharjo,110.86761323046875,-7.681572900000001
290,"SingakertaubudgianyarbaliUbud,Gianyar",Rp5.500.000.000,Gianyar,115.32605401537212,-8.5482357
291,"Jl.DurenBaru,BojongGede,Citayam,BogorBojongGede,Bogor",Rp280.000.000,Bogor,106.7972421,-6.5962986
292,Makassar,Rp1.900.000.000,Makassar,119.4124282,-5.1342962
293,"ClusterGriseaBaratGadingSerpong,Tangerang",Rp3.600.000.000,Tangerang,106.6384468,-6.1760311
294,"Jl.pluitkarangayubaratblokB1kelpluitkecpenjaringanJakartaUtaraPenjaringan,JakartaUtara",Rp275.000.000,Jakarta Utara,106.90069022428446,-6.136197
295,"Jl.KartiniPancoranmas,DepokLamaPancoranMas,Depok",Rp690.000.000,Depok,106.8138131,-6.4074657
296,"SuteraVictoriaAlamSutera,TangerangSelatan",Rp7.502.000.000,Tangerang,106.6384468,-6.1760311
297,"BalarajaTimurBalaraja,Tangerang",Rp225.000.000.000,Tangerang,106.6384468,-6.1760311
298,"jl.keludSetiaBudi,JakartaSelatan",Rp11.000.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
299,"JlRambutanPondokGede,Bekasi",Rp1.178.000.000,Bekasi,106.9945444,-6.2349858
300,"GunungTerang,BandarLampung",Rp350.000.000,Bandar Lampung,105.2643742,-5.4460713
301,"Joho,MojolabanMojolaban,Sukoharjo",Rp925.184.400,Sukoharjo,110.86761323046875,-7.681572900000001
302,"JlcisaruapuncakPuncak,Bogor",Rp2.500.000.000,Bogor,106.7972421,-6.5962986
303,"SingakertaubudgianyarbaliUbud,Gianyar",Rp5.500.000.000,Gianyar,115.32605401537212,-8.5482357
304,"SuteraVictoriaAlamSutera,TangerangSelatan",Rp7.502.000.000,Tangerang,106.6384468,-6.1760311
305,"BalarajaTimurBalaraja,Tangerang",Rp225.000.000.000,Tangerang,106.6384468,-6.1760311
306,"villabukitregencySambikerep,Surabaya",Rp7.250.000.000,Surabaya,112.7378266,-7.2459717
307,Makassar,Rp1.900.000.000,Makassar,119.4124282,-5.1342962
308,"JLCokrokembangKeramatslemanyogyakartaSleman,Sleman",Rp692.000.000,Sleman,110.38129042693123,-7.6894175
309,"Jl,RayacipayungdepokCipayung,Depok",Rp895.000.000,Depok,106.8138131,-6.4074657
310,"Kebitan,Nangsri,Manisrenggo,Prambanan,Klaten.Prambanan,Klaten",Rp265.000.000,Klaten,110.6272787097259,-7.6749203999999995
311,"SummareconBekasi,Bekasi",Rp920.000.000,Bekasi,106.9945444,-6.2349858
312,"ClusterGriseaBaratGadingSerpong,Tangerang",Rp3.600.000.000,Tangerang,106.6384468,-6.1760311
313,"Jl.pluitkarangayubaratblokB1kelpluitkecpenjaringanJakartaUtaraPenjaringan,JakartaUtara",Rp275.000.000,Jakarta Utara,106.90069022428446,-6.136197
314,"Jl.KartiniPancoranmas,DepokLamaPancoranMas,Depok",Rp690.000.000,Depok,106.8138131,-6.4074657
315,"JlRambutanPondokGede,Bekasi",Rp1.178.000.000,Bekasi,106.9945444,-6.2349858
316,"Kemayoran,JakartaPusat",Rp375.000.000,Jakarta Pusat,106.84287153600738,-6.18233995
317,"Indonesia,55141,Yogyakarta,MantrijeronYogyakarta",Rp7.000.000.000,Yogyakarta,110.36722565020224,-7.9778383999999996
318,"Indonesia,DKIJakarta,12230,JakartaSelatan,JalanCiputatRayaLebakBulus,JakartaSelatan",Rp1.100.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
319,"Cibubur,JakartaTimur",Rp620.000.000,Jakarta Timur,106.88222894692834,-6.26289085
320,"Indonesia,17566,BekasiKabupaten,JejalenjayaTambunUtara,Bekasi",Rp288.000.000,Bekasi,106.9945444,-6.2349858
321,"Jl.GatotSubrotoKm.13,5MedanDiskiBinjai,Medan",Rp150.500.000,Medan,98.6738261,3.5896654
322,"Bintaro,JakartaSelatan",Rp649.999.999,Jakarta Selatan,106.80486324917382,-6.28381815
323,"JlKecapiJagakarsaJagakarsa,JakartaSelatan",Rp485.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
324,"Jlutanpanjang5gangp2kemayoranjakartapusatKemayoran,JakartaPusat",Rp560.000.000,Jakarta Pusat,106.84287153600738,-6.18233995
325,"NagoyaCitywalkNorthwalkANo.01,Jl.ImamBonjol,LubukBajaKotaNagoya,Batam",Rp500.000.000,Batam,104.0378246,1.1061034
326,"PondokIndahJakartaSelatanPondokIndah,JakartaSelatan",Rp36.000.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
327,"ClusterTabebuyaSerpong,TangerangSelatan",Rp881.534.000,Tangerang,106.6384468,-6.1760311
328,"Indonesia,BandungKabupaten,Arjasari,JalanRayaBanjaranArjasari,Bandung",Rp140.000.000,Bandung,107.6049539,-6.9344694
329,"Indonesia,TangerangKabupaten,11,JalanRayaMaukKalideres,JakartaBarat",Rp600.000.000,Jakarta Barat,106.74389124027667,-6.16156235
330,"HarapanIndah,Bekasi",Rp2.100.000.000,Bekasi,106.9945444,-6.2349858
331,"CempakaPutuhBaratCempakaPutih,JakartaPusat",Rp695.000.000,Jakarta Pusat,106.84287153600738,-6.18233995
332,"jl.bambuwulungBambuApus,JakartaTimur",Rp718.750.000,Jakarta Timur,106.88222894692834,-6.26289085
333,"Ciledug,Tangerang",Rp600.000.000,Tangerang,106.6384468,-6.1760311
334,"Indonesia,JakartaTimur,JalanKayuManisVMatraman,JakartaTimur",Rp575.000.000,Jakarta Timur,106.88222894692834,-6.26289085
335,"jl.ggbenosaRawaBuntu,TangerangSelatan",Rp599.000.000,Tangerang,106.6384468,-6.1760311
336,"JlngandaSasmitaJombangBintaroBintaro,JakartaSelatan",Rp600.002.000,Jakarta Selatan,106.80486324917382,-6.28381815
337,"Kalisari,JakartaTimur",Rp450.000.000,Jakarta Timur,106.88222894692834,-6.26289085
338,"Indonesia,JakartaPusat,JalanCempakaPutihTimurXVIICempakaPutih,JakartaPusat",Rp1.525.000.000,Jakarta Pusat,106.84287153600738,-6.18233995
339,"JlTiparBaratdesaLaksanaMekarperumahanHarvestHillsPadalarang,WestBandung",Rp299.000.000,Bandung,107.6049539,-6.9344694
340,"Indonesia,10310,JakartaPusat,JalanPasuruanMenteng,JakartaPusat",Rp80.000.000.000,Jakarta Pusat,106.84287153600738,-6.18233995
341,"KotalegendawisataCibubur,JakartaTimur",Rp883.400.000,Jakarta Timur,106.88222894692834,-6.26289085
342,"Serpong,TangerangSelatan",Rp690.000.000,Tangerang,106.6384468,-6.1760311
343,"SelatanBintaroBintaro,TangerangSelatan",Rp789.000.000,Tangerang,106.6384468,-6.1760311
344,"Indonesia,10310,JakartaPusat,JalanImamBonjolMenteng,JakartaPusat",Rp165.000.000.000,Jakarta Pusat,106.84287153600738,-6.18233995
345,"JlnKahfi1JagakarsaJakartaSelatanJagakarsa,JakartaSelatan",Rp975.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
346,"CempakaPutih,JakartaPusat",Rp755.000.000,Jakarta Pusat,106.84287153600738,-6.18233995
347,"Indonesia,JakartaSelatan,JalanTamanKencanaPermai2PondokIndah,JakartaSelatan",Rp26.000.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
348,"BumiSerpongDamai,TangerangSelatan",Rp14.556.600.000,Tangerang,106.6384468,-6.1760311
349,"TambunUtara,Bekasi",Rp168.000.000,Bekasi,106.9945444,-6.2349858
350,"JoharBaru,JakartaPusat",Rp375.000.000,Jakarta Pusat,106.84287153600738,-6.18233995
351,"KebayoranLama,JakartaSelatan",Rp2.500.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
352,"Jl.AmperaBatangkuisTembung,Medan",Rp150.500.000,Medan,98.6738261,3.5896654
353,"JalanKarangTengahRaya,LebakBulus,JakartaSelatan",Rp4.500.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
354,"Indonesia,Karawang,JalanWagir2KarawangBarat,Karawang",Rp150.000.000,Karawang,107.307897,-6.3042012
355,"JlPorsKemayoran,JakartaPusat",Rp1.500.000.000,Jakarta Pusat,106.84287153600738,-6.18233995
356,"PuloGebang,JakartaTimur",Rp397.000.000,Jakarta Timur,106.88222894692834,-6.26289085
357,"Mochkahfi1jagakarsajakselJagakarsa,JakartaSelatan",Rp1.300.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
358,"UjungMenteng,JakartaTimur",Rp1.050.000.000,Jakarta Timur,106.88222894692834,-6.26289085
359,"Indonesia,Jakarta,CilandakCilandak,JakartaSelatan",Rp3.000.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
360,"Indonesia,TangerangSelatan,SuteraTiaraAlamSutera,TangerangSelatan",Rp8.800.000.000,Tangerang,106.6384468,-6.1760311
361,"KebayoranLamaPondokIndah,JakartaSelatan",Rp2.950.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
362,"Condet,JakartaTimur",Rp198.000.000,Jakarta Timur,106.88222894692834,-6.26289085
363,"DaanMogot,JakartaBarat",Rp590.865.000,Jakarta Barat,106.74389124027667,-6.16156235
364,"ThamrinCity-Jl.K.H.MasMansyur,Kb.Melati,KecamatanTanahAbang,KotaJakartaPusat,DaerahKhususIbukotaJakarta10230,IndonesiaThamrin,JakartaPusat",Rp4.200.000.000,Jakarta Pusat,106.84287153600738,-6.18233995
365,"GaluhMasClusterColombusKarawangBarat,Karawang",Rp250.000.000,Karawang,107.307897,-6.3042012
366,"Ampera,JakartaSelatan",Rp13.000.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
367,"JalanInspeksiSlipiKemanggisan,JakartaBarat",Rp650.000.000,Jakarta Barat,106.74389124027667,-6.16156235
368,"Indonesia,13830,JakartaTimur,13,JalanPembinaPasarRebo,JakartaTimur",Rp595.780.000,Jakarta Timur,106.88222894692834,-6.26289085
369,"Kemayoran,JakartaPusat",Rp440.000.000,Jakarta Pusat,106.84287153600738,-6.18233995
370,"Kebagusan,JakartaSelatan",Rp1.850.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
371,"LebakBulus,JakartaSelatan",Rp6.500.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
372,"Indonesia,15316,TangerangSelatan,JalanRayaCiputatMunculCiputat,TangerangSelatan",Rp768.000.000,Tangerang,106.6384468,-6.1760311
373,"SelatanBintaroTangerangBintaro,JakartaSelatan",Rp800.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
374,"Kemang,JakartaSelatan",Rp14.000.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
375,"Pesanggrahan,JakartaSelatan",Rp3.950.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
376,"TAMBAKCEMANDIDEKATRUNGKUTRungkut,Surabaya",Rp340.000.000,Surabaya,112.7378266,-7.2459717
377,"jl.cendrawasih3,kpsawahbaru,ciputat,tangerangselatanCiputat,TangerangSelatan",Rp1.100.000.000,Tangerang,106.6384468,-6.1760311
378,"JalanKranKemayoran,JakartaPusat",Rp550.000.000,Jakarta Pusat,106.84287153600738,-6.18233995
379,"ANNIELANDCISOKACisoka,Tangerang",Rp168.000.000,Tangerang,106.6384468,-6.1760311
380,"Indonesia,10310,JakartaPusat,JalanKIMangunSarkoroMenteng,JakartaPusat",Rp70.000.000.000,Jakarta Pusat,106.84287153600738,-6.18233995
381,"Indonesia,JakartaSelatan,KebayoranLama,JalanMetroPondokIndahPondokIndah,JakartaSelatan",Rp62.500.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
382,"SelatanBintaroTangerangJoglo,JakartaBarat",Rp789.000.000,Jakarta Barat,106.74389124027667,-6.16156235
383,Jl.GubernurH.ABastariJakabringPalembang,Rp359.000.000,Palembang,104.756857,-2.9888297
384,"Kemang,JakartaSelatan",Rp11.500.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
385,"Indonesia,13840,JakartaTimur,JalanRayaCilangkapCipayung,JakartaTimur",Rp1.200.000.000,Jakarta Timur,106.88222894692834,-6.26289085
386,"Indonesia,12440,JakartaSelatan,JalanKarangTengahRayaLebakBulus,JakartaSelatan",Rp2.737.800.000,Jakarta Selatan,106.80486324917382,-6.28381815
387,"TanjungPriok,JakartaUtara",Rp230.000.000,Jakarta Utara,106.90069022428446,-6.136197
388,"SuteraTiaraAlamSuteraAlamSutera,TangerangSelatan",Rp4.287.000.000,Tangerang,106.6384468,-6.1760311
389,"JoharBaru,JakartaPusat",Rp680.000.000,Jakarta Pusat,106.84287153600738,-6.18233995
390,"DurenSawit,JakartaTimur",Rp2.000.000.000,Jakarta Timur,106.88222894692834,-6.26289085
391,"jl.wargaulujamiUlujami,JakartaSelatan",Rp3.200.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
392,"DesaBlarang,KecamatanTutur,Nongkojajar.KabupatenPasuruanTutur,Pasuruan",Rp16.000.000.000,Pasuruan,112.906694,-7.6419894
393,"Indonesia,10520,JakartaPusat,JalanPercetakanNegaraRawaSari,JakartaPusat",Rp700.000.000,Jakarta Pusat,106.84287153600738,-6.18233995
394,Jl.CempakaPutihTimurJakartaPusat,Rp1.500.000.000,Jakarta Pusat,106.84287153600738,-6.18233995
395,"Indonesia,DKIJakarta,JakartaSelatan,JalanKemangRayaKemang,JakartaSelatan",Rp3.569.497.000,Jakarta Selatan,106.80486324917382,-6.28381815
396,"gandariaGandaria,JakartaSelatan",Rp6.100.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
397,"SoekarnoHatta,Bandung",Rp129.000.000,Bandung,107.6049539,-6.9344694
398,"Indonesia,JakartaPusat,JalanPetamburanTanahAbang,JakartaPusat",Rp800.000.000,Jakarta Pusat,106.84287153600738,-6.18233995
399,"MentengDalamMentengDalam,JakartaSelatan",Rp5.800.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
400,"Indonesia,DKIJakarta,12620,JakartaSelatan,JagakarsaJagakarsa,JakartaSelatan",Rp1.400.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
401,"jlmkahfi1jagakarsaJagakarsa,JakartaSelatan",Rp1.425.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
402,"wangsaarneyvaresidenceSidorejoLor,Salatiga",Rp249.000.000,Salatiga,110.4995353,-7.3302642
403,"SeruaIndahCiputat,TangerangSelatan",Rp17.000.000.000,Tangerang,106.6384468,-6.1760311
404,"JlPondokRangonJakartaTimurCipayung,JakartaTimur",Rp850.000.000,Jakarta Timur,106.88222894692834,-6.26289085
405,"Indonesia,13530,JakartaTimur,JalanCondetRayaCondet,JakartaTimur",Rp1.900.000.000,Jakarta Timur,106.88222894692834,-6.26289085
406,"PadangSambianKaja,Denpasar",Rp6.000.000.000,Denpasar,115.2191175,-8.6524973
407,"JlnkpRawabaratPondokPucungpondokarenTangerangSelatanBintaroBintaro,JakartaSelatan",Rp998.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
408,"Kemang,JakartaSelatanKemang,JakartaSelatan",Rp6.700.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
409,"FatmawatiCilandak,JakartaSelatan",Rp2.937.800.000,Jakarta Selatan,106.80486324917382,-6.28381815
410,"Jl.BulevarAhmadYani,RT.005/RW.003,MargaMulya,Kec.BekasiUtara,KotaBks,JawaBarat17142SummareconBekasi,Bekasi",Rp250.000.000,Bekasi,106.9945444,-6.2349858
411,PerumahanRenauEstateRT/RW::024/005No.35Kec.KemiriKab.Tangerang-Banten.Tangerang,Rp130.000.000,Tangerang,106.6384468,-6.1760311
412,"PondokKelapa,JakartaTimur",Rp1.150.000.000,Jakarta Timur,106.88222894692834,-6.26289085
413,"Indonesia,TangerangSelatan,PuriBintaroBintaro,TangerangSelatan",Rp2.450.000.000,Tangerang,106.6384468,-6.1760311
414,"Jl.SukaKarya2CiputatBSDTangselBumiSerpongDamai,TangerangSelatan",Rp595.000.000,Tangerang,106.6384468,-6.1760311
415,"Indonesia,JakartaPusat,MentengMenteng,JakartaPusat",Rp13.200.000.000,Jakarta Pusat,106.84287153600738,-6.18233995
416,"PondokIndah,JakartaSelatan",Rp10.500.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
417,"KemangKemang,JakartaSelatan",Rp5.200.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
418,"Jl.SuburPertaminaRW2,PondokRanggon,CipayungCipayung,JakartaTimur",Rp950.000.000,Jakarta Timur,106.88222894692834,-6.26289085
419,"Jl.Pitara,PancoranMasDepokPancoranMas,Depok",Rp310.000.000,Depok,106.8138131,-6.4074657
420,"JoharBaru,JakartaPusat",Rp550.000.000,Jakarta Pusat,106.84287153600738,-6.18233995
421,"DusunBanjarRT.002,Kel.Banjar,Kec.Banjar,KotaBanjarBanjar,Banjar",Rp280.000.000,Banjar,108.5415225,-7.3695648
422,"Jl.jamboreCiracas,JakartaTimur",Rp275.000.000,Jakarta Timur,106.88222894692834,-6.26289085
423,"Jl.HiKomarudinRajabasaLabuhanRatu,BandarLampung",Rp186.000.000,Bandar Lampung,105.2643742,-5.4460713
424,"Rungkut,Surabaya",Rp250.000.000,Surabaya,112.7378266,-7.2459717
425,"Indonesia,Depok,JalanRawaPuleCilandak,JakartaSelatan",Rp2.750.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
426,"Indonesia,DKIJakarta,JakartaSelatan,JalanKemangRayaKemang,JakartaSelatan",Rp13.250.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
427,"SelatanBintaroTangerangBendunganHilir,JakartaPusat",Rp800.000.000,Jakarta Pusat,106.84287153600738,-6.18233995
428,"TebetUtara-TebetJakartaSelatanTebet,JakartaSelatan",Rp3.500.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
429,"rawamangunRawamangun,JakartaTimur",Rp3.600.000.000,Jakarta Timur,106.88222894692834,-6.26289085
430,"JlTebetBaratJakartaSelatanIndonesiaTebetBarat,JakartaSelatan",Rp8.550.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
431,"Pengadegan,Purbalingga",Rp169.750.000,Purbalingga,109.39989874266684,-7.32733005
432,"LentengAgung,JakartaSelatan",Rp900.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
433,"JagakarsaJakartaSelatanJagakarsa,JakartaSelatan",Rp1.400.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
434,"Ampera,JakartaSelatan",Rp4.700.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
435,"JagakarsajakselJagakarsa,JakartaSelatan",Rp2.400.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
436,"Jl.ArwanaRaya,RT.002/RW.010,Jatirasa,Kec.Jatiasih,KotaBks,JawaBarat17424PondokGede,Bekasi",Rp684.466.000,Bekasi,106.9945444,-6.2349858
437,JlSelawangiBogor,Rp49.000.000,Bogor,106.7972421,-6.5962986
438,"CipeteCipete,JakartaSelatan",Rp4.461.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
439,"Indonesia,15618,TangerangKabupaten,Balaraja,JalanRayaSerangBalaraja,Tangerang",Rp168.000.000,Tangerang,106.6384468,-6.1760311
440,"Indonesia,JakartaPusat,JalanRawaTengahJoharBaru,JakartaPusat",Rp360.000.000,Jakarta Pusat,106.84287153600738,-6.18233995
441,"JlTentaraPelajarManahan,Solo",Rp345.000.000,Solo,110.828448,-7.5692462
442,"Bintaro,TangerangSelatan",Rp599.999.999,Tangerang,106.6384468,-6.1760311
443,"KebayoranBaru,JakartaSelatan",Rp49.000.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
444,"PondokCabe,TangerangSelatan",Rp770.000.000,Tangerang,106.6384468,-6.1760311
445,"JljoharbaruutaraVIJoharBaru,JakartaPusat",Rp680.000.000,Jakarta Pusat,106.84287153600738,-6.18233995
446,"Indonesia,TangerangSelatan,4,BintaroJayaSektor9Bintaro,TangerangSelatan",Rp1.950.000.000,Tangerang,106.6384468,-6.1760311
447,Bandung,Rp855.000.000,Bandung,107.6049539,-6.9344694
448,"Indonesia,15344,TangerangSelatan,JalanRayaCiputatMunculBumiSerpongDamai,TangerangSelatan",Rp745.000.000,Tangerang,106.6384468,-6.1760311
449,"Jl.h.baraAndaraPondokLabuJakartaSelatanPondokLabu,JakartaSelatan",Rp1.280.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
450,"Cipayung,JakartaTimur",Rp850.000.000,Jakarta Timur,106.88222894692834,-6.26289085
451,"Jl.h.baraAndaraPondokLabuJakartaSelatanPondokLabu,JakartaSelatan",Rp1.280.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
452,"Jl.JendAhmadYaniNo.1BekasiKotaBaru,Bekasi",Rp400.000.000,Bekasi,106.9945444,-6.2349858
453,"JlnveteranSoloBaru,Solo",Rp500.000.000,Solo,110.828448,-7.5692462
454,"JlnKayumanis4no35Matraman,JakartaTimur",Rp688.000.000,Jakarta Timur,106.88222894692834,-6.26289085
455,"AlamSutera,TangerangSelatan",Rp1.800.000.000,Tangerang,106.6384468,-6.1760311
